shoe_name,review_id,rating,sentiment_label,raw_title,raw_review_text,combined_text,clean_review_text,clean_word_count,footlocker_product_url,product_id,submission_time
Nike LeBron Witness 9,gen_903253844,5,positive,Best on the court,These shoes are solid. Strong traction for the price. Budget-friendly value. Traction is elite. Fits true to size. Best shoe I've played in this year.,Best on the court. These shoes are solid. Strong traction for the price. Budget-friendly value. Traction is elite. Fits true to size. Best shoe I've played in this year,best on the court these shoes are solid strong traction for the price budget friendly value traction is elite fits true to size best shoe i've played in this year,30,https://runrepeat.com/nike-le-bron-witness-9,gen_148539,2024-08-24T06:52:42.000+00:00
Nike LeBron Witness 9,gen_356122857,5,positive,Best on the court,Bought these for my son and And reactx-based cushioning that provides average-level shock absorption and energy return. Budget-friendly value. Not the softest ride. No heel slip whatsoever. One of my favorite basketball shoes.,Best on the court. Bought these for my son and And reactx-based cushioning that provides average-level shock absorption and energy return. Budget-friendly value. Not the softest ride. No heel slip whatsoever. One of my favorite basketball shoes,best on the court bought these for my son and and reactx based cushioning that provides average level shock absorption and energy return budget friendly value not the softest ride no heel slip whatsoever one of my favorite basketball shoes,40,https://runrepeat.com/nike-le-bron-witness-9,gen_148539,2024-05-22T06:52:42.000+00:00
Nike LeBron Witness 9,gen_385325146,3,neutral,Mixed feelings,"I recommend these to my players. Upgraded stability. However, its more basic build and the lack of high-end features. Stiff at first but loosens up nicely","Mixed feelings. I recommend these to my players. Upgraded stability. However, its more basic build and the lack of high-end features. Stiff at first but loosens up nicely",mixed feelings i recommend these to my players upgraded stability however its more basic build and the lack of high end features stiff at first but loosens up nicely,29,https://runrepeat.com/nike-le-bron-witness-9,gen_148539,2025-03-17T06:52:42.000+00:00
Nike LeBron Witness 9,gen_549001014,5,positive,Worth it,Strong traction for the price. And reactx-based cushioning that provides average-level shock absorption and energy return. The grip is phenomenal. Fits true to size. No heel slip whatsoever.,Worth it. Strong traction for the price. And reactx-based cushioning that provides average-level shock absorption and energy return. The grip is phenomenal. Fits true to size. No heel slip whatsoever,worth it strong traction for the price and reactx based cushioning that provides average level shock absorption and energy return the grip is phenomenal fits true to size no heel slip whatsoever,32,https://runrepeat.com/nike-le-bron-witness-9,gen_148539,2025-07-07T06:52:42.000+00:00
Nike LeBron Witness 9,gen_902047467,5,positive,Best on the court,I own about 30 pairs of basketball shoes and Strong traction for the price. Budget-friendly value. Sticky rubber outsole. Super secure fit. Game changer for me.,Best on the court. I own about 30 pairs of basketball shoes and Strong traction for the price. Budget-friendly value. Sticky rubber outsole. Super secure fit. Game changer for me,best on the court i own about 30 pairs of basketball shoes and strong traction for the price budget friendly value sticky rubber outsole super secure fit game changer for me,31,https://runrepeat.com/nike-le-bron-witness-9,gen_148539,2024-08-26T06:52:42.000+00:00
Nike LeBron Witness 9,gen_421319363,4,positive,Highly recommend,I own about 30 pairs of basketball shoes and Strong traction for the price. And reactx-based cushioning that provides average-level shock absorption and energy return. Traction is elite. Ordered my normal size and it fits perfectly.,Highly recommend. I own about 30 pairs of basketball shoes and Strong traction for the price. And reactx-based cushioning that provides average-level shock absorption and energy return. Traction is elite. Ordered my normal size and it fits perfectly,highly recommend i own about 30 pairs of basketball shoes and strong traction for the price and reactx based cushioning that provides average level shock absorption and energy return traction is elite ordered my normal size and it fits perfectly,40,https://runrepeat.com/nike-le-bron-witness-9,gen_148539,2025-02-01T06:52:42.000+00:00
Nike LeBron Witness 9,gen_42785231,4,positive,and reactx-based cushioning that provides average-,Really happy with this purchase. And reactx-based cushioning that provides average-level shock absorption and energy return. Strong traction for the price. Traction is elite. Game changer for me.,and reactx-based cushioning that provides average-. Really happy with this purchase. And reactx-based cushioning that provides average-level shock absorption and energy return. Strong traction for the price. Traction is elite. Game changer for me,and reactx based cushioning that provides average really happy with this purchase and reactx based cushioning that provides average level shock absorption and energy return strong traction for the price traction is elite game changer for me,37,https://runrepeat.com/nike-le-bron-witness-9,gen_148539,2025-10-24T06:52:42.000+00:00
Nike LeBron Witness 9,gen_94416439,3,neutral,Has its pros and cons,"I recommend these to my players. And reactx-based cushioning that provides average-level shock absorption and energy return. However, its more basic build and the lack of high-end features. Stiff at first but loosens up nicely","Has its pros and cons. I recommend these to my players. And reactx-based cushioning that provides average-level shock absorption and energy return. However, its more basic build and the lack of high-end features. Stiff at first but loosens up nicely",has its pros and cons i recommend these to my players and reactx based cushioning that provides average level shock absorption and energy return however its more basic build and the lack of high end features stiff at first but loosens up nicely,43,https://runrepeat.com/nike-le-bron-witness-9,gen_148539,2024-12-02T06:52:42.000+00:00
Nike LeBron Witness 9,gen_589624454,5,positive,Great basketball shoe,Budget-friendly value. Upgraded stability. Could be lighter. Ordered my normal size and it fits perfectly. Stays locked through cuts. Would buy again.,Great basketball shoe. Budget-friendly value. Upgraded stability. Could be lighter. Ordered my normal size and it fits perfectly. Stays locked through cuts. Would buy again,great basketball shoe budget friendly value upgraded stability could be lighter ordered my normal size and it fits perfectly stays locked through cuts would buy again,26,https://runrepeat.com/nike-le-bron-witness-9,gen_148539,2025-09-24T06:52:42.000+00:00
Nike LeBron Witness 8,gen_246913063,4,positive,Great basketball shoe,Needed a new pair for the season and these delivered. A durable upper. Improved containment over the witness 7. Doesn't slow you down. Sizing is spot on. Would buy again.,Great basketball shoe. Needed a new pair for the season and these delivered. A durable upper. Improved containment over the witness 7. Doesn't slow you down. Sizing is spot on. Would buy again,great basketball shoe needed a new pair for the season and these delivered a durable upper improved containment over the witness 7 doesn't slow you down sizing is spot on would buy again,33,https://runrepeat.com/nike-lebron-witness-8,gen_725016,2024-12-22T06:52:42.000+00:00
Nike LeBron Witness 8,gen_594359681,4,positive,Highly recommend,Big sneaker collector here — A durable upper. Responsive cushioning. Never slipped once. Highly recommend.,Highly recommend. Big sneaker collector here — A durable upper. Responsive cushioning. Never slipped once. Highly recommend,highly recommend big sneaker collector here a durable upper responsive cushioning never slipped once highly recommend,16,https://runrepeat.com/nike-lebron-witness-8,gen_725016,2024-06-28T06:52:42.000+00:00
Nike LeBron Witness 8,gen_532463713,3,neutral,Decent but not perfect,"Finally pulled the trigger on these and glad I did. Responsive cushioning. However, only average stability. Needed about a week to feel natural","Decent but not perfect. Finally pulled the trigger on these and glad I did. Responsive cushioning. However, only average stability. Needed about a week to feel natural",decent but not perfect finally pulled the trigger on these and glad i did responsive cushioning however only average stability needed about a week to feel natural,27,https://runrepeat.com/nike-lebron-witness-8,gen_725016,2024-07-04T06:52:42.000+00:00
Nike LeBron Witness 8,gen_938166900,3,neutral,Mixed feelings,"A durable upper. However, and outsole durability issues. Needed about a week to feel natural","Mixed feelings. A durable upper. However, and outsole durability issues. Needed about a week to feel natural",mixed feelings a durable upper however and outsole durability issues needed about a week to feel natural,17,https://runrepeat.com/nike-lebron-witness-8,gen_725016,2025-01-12T06:52:42.000+00:00
Nike LeBron Witness 8,gen_94800505,4,positive,Solid performance shoe,Just finished my third week in these. Responsive cushioning. A durable upper. Super lightweight. Sizing is spot on. Best shoe I've played in this year.,Solid performance shoe. Just finished my third week in these. Responsive cushioning. A durable upper. Super lightweight. Sizing is spot on. Best shoe I've played in this year,solid performance shoe just finished my third week in these responsive cushioning a durable upper super lightweight sizing is spot on best shoe i've played in this year,28,https://runrepeat.com/nike-lebron-witness-8,gen_725016,2025-07-21T06:52:42.000+00:00
Nike LeBron Witness 8,gen_893662482,5,positive,Best on the court,I own about 30 pairs of basketball shoes and And padded comfort. A durable upper. Doesn't slow you down. Ordered my normal size and it fits perfectly.,Best on the court. I own about 30 pairs of basketball shoes and And padded comfort. A durable upper. Doesn't slow you down. Ordered my normal size and it fits perfectly,best on the court i own about 30 pairs of basketball shoes and and padded comfort a durable upper doesn't slow you down ordered my normal size and it fits perfectly,31,https://runrepeat.com/nike-lebron-witness-8,gen_725016,2025-11-28T06:52:42.000+00:00
Nike LeBron Witness 8,gen_789127050,2,negative,and outsole durability issues,Needed a new pair for the season and these delivered. Only average stability. And outsole durability issues. Disappointed overall.,and outsole durability issues. Needed a new pair for the season and these delivered. Only average stability. And outsole durability issues. Disappointed overall,and outsole durability issues needed a new pair for the season and these delivered only average stability and outsole durability issues disappointed overall,23,https://runrepeat.com/nike-lebron-witness-8,gen_725016,2024-07-16T06:52:42.000+00:00
Nike LeBron Witness 8,gen_43245885,5,positive,Worth it,These shoes are solid. Improved containment over the witness 7. Good traction. Not the softest ride. Sizing is spot on. One of my favorite basketball shoes.,Worth it. These shoes are solid. Improved containment over the witness 7. Good traction. Not the softest ride. Sizing is spot on. One of my favorite basketball shoes,worth it these shoes are solid improved containment over the witness 7 good traction not the softest ride sizing is spot on one of my favorite basketball shoes,28,https://runrepeat.com/nike-lebron-witness-8,gen_725016,2025-06-25T06:52:42.000+00:00
Nike LeBron Witness 8,gen_734708755,4,positive,Highly recommend,Improved containment over the witness 7. And padded comfort. The grip is phenomenal. One of my favorite basketball shoes.,Highly recommend. Improved containment over the witness 7. And padded comfort. The grip is phenomenal. One of my favorite basketball shoes,highly recommend improved containment over the witness 7 and padded comfort the grip is phenomenal one of my favorite basketball shoes,21,https://runrepeat.com/nike-lebron-witness-8,gen_725016,2024-07-22T06:52:42.000+00:00
Nike LeBron Witness 8,gen_969127916,5,positive,Love these shoes,"Bought these for several players on my team, Good traction. Improved containment over the witness 7. Never slipped once. Sizing is spot on. Super secure fit. Highly recommend.","Love these shoes. Bought these for several players on my team, Good traction. Improved containment over the witness 7. Never slipped once. Sizing is spot on. Super secure fit. Highly recommend",love these shoes bought these for several players on my team good traction improved containment over the witness 7 never slipped once sizing is spot on super secure fit highly recommend,31,https://runrepeat.com/nike-lebron-witness-8,gen_725016,2024-08-12T06:52:42.000+00:00
Nike LeBron Witness 8,gen_454081270,5,positive,Best on the court,Been wearing these for a few months now. Improved containment over the witness 7. Responsive cushioning. Not the softest ride. Ordered my normal size and it fits perfectly. Highly recommend.,Best on the court. Been wearing these for a few months now. Improved containment over the witness 7. Responsive cushioning. Not the softest ride. Ordered my normal size and it fits perfectly. Highly recommend,best on the court been wearing these for a few months now improved containment over the witness 7 responsive cushioning not the softest ride ordered my normal size and it fits perfectly highly recommend,34,https://runrepeat.com/nike-lebron-witness-8,gen_725016,2025-11-25T06:52:42.000+00:00
Nike LeBron Witness 8,gen_480631233,4,positive,and padded comfort,A durable upper. And padded comfort. Locks in on hardwood. Best shoe I've played in this year.,and padded comfort. A durable upper. And padded comfort. Locks in on hardwood. Best shoe I've played in this year,and padded comfort a durable upper and padded comfort locks in on hardwood best shoe i've played in this year,20,https://runrepeat.com/nike-lebron-witness-8,gen_725016,2025-05-04T06:52:42.000+00:00
Nike LeBron Witness 8,gen_109747913,4,positive,Worth it,Been wearing these for a few months now. A durable upper. And padded comfort. Not the softest ride. Ordered my normal size and it fits perfectly.,Worth it. Been wearing these for a few months now. A durable upper. And padded comfort. Not the softest ride. Ordered my normal size and it fits perfectly,worth it been wearing these for a few months now a durable upper and padded comfort not the softest ride ordered my normal size and it fits perfectly,28,https://runrepeat.com/nike-lebron-witness-8,gen_725016,2025-08-26T06:52:42.000+00:00
Nike LeBron Witness 8,gen_816151331,5,positive,Worth it,Finally pulled the trigger on these and glad I did. Good traction. Improved containment over the witness 7. Not the softest ride. Sizing is spot on.,Worth it. Finally pulled the trigger on these and glad I did. Good traction. Improved containment over the witness 7. Not the softest ride. Sizing is spot on,worth it finally pulled the trigger on these and glad i did good traction improved containment over the witness 7 not the softest ride sizing is spot on,28,https://runrepeat.com/nike-lebron-witness-8,gen_725016,2026-03-11T06:52:42.000+00:00
Nike LeBron Witness 8,gen_173888959,4,positive,Best on the court,Bought these for the season and have no regrets. Improved containment over the witness 7. And padded comfort. Never slipped once. Stays locked through cuts. Would buy again.,Best on the court. Bought these for the season and have no regrets. Improved containment over the witness 7. And padded comfort. Never slipped once. Stays locked through cuts. Would buy again,best on the court bought these for the season and have no regrets improved containment over the witness 7 and padded comfort never slipped once stays locked through cuts would buy again,32,https://runrepeat.com/nike-lebron-witness-8,gen_725016,2024-06-03T06:52:42.000+00:00
Nike LeBron Witness 8,gen_636738008,5,positive,and padded comfort,Responsive cushioning. Improved containment over the witness 7. Thin on cushioning. Fits true to size. Highly recommend.,and padded comfort. Responsive cushioning. Improved containment over the witness 7. Thin on cushioning. Fits true to size. Highly recommend,and padded comfort responsive cushioning improved containment over the witness 7 thin on cushioning fits true to size highly recommend,20,https://runrepeat.com/nike-lebron-witness-8,gen_725016,2024-11-01T06:52:42.000+00:00
Nike LeBron Witness 8,gen_431976739,4,positive,Worth it,"Bought these for several players on my team, Improved containment over the witness 7. And padded comfort. Locks in on hardwood. Ordered my normal size and it fits perfectly. Stays locked through cuts.","Worth it. Bought these for several players on my team, Improved containment over the witness 7. And padded comfort. Locks in on hardwood. Ordered my normal size and it fits perfectly. Stays locked through cuts",worth it bought these for several players on my team improved containment over the witness 7 and padded comfort locks in on hardwood ordered my normal size and it fits perfectly stays locked through cuts,35,https://runrepeat.com/nike-lebron-witness-8,gen_725016,2025-09-12T06:52:42.000+00:00
Nike LeBron Witness 8,gen_719772526,4,positive,Worth it,Needed a new pair for the season and these delivered. Responsive cushioning. A durable upper. Feels almost weightless on foot.,Worth it. Needed a new pair for the season and these delivered. Responsive cushioning. A durable upper. Feels almost weightless on foot,worth it needed a new pair for the season and these delivered responsive cushioning a durable upper feels almost weightless on foot,22,https://runrepeat.com/nike-lebron-witness-8,gen_725016,2025-10-15T06:52:42.000+00:00
Nike LeBron Witness 8,gen_469997858,4,positive,Worth it,Been playing for 15 years and Good traction. A durable upper. Never slipped once.,Worth it. Been playing for 15 years and Good traction. A durable upper. Never slipped once,worth it been playing for 15 years and good traction a durable upper never slipped once,16,https://runrepeat.com/nike-lebron-witness-8,gen_725016,2025-05-26T06:52:42.000+00:00
Nike LeBron Witness 8,gen_384874765,3,neutral,Has its pros and cons,"These shoes are solid. A durable upper. However, limited suitability for bigger bodies. Stiff at first but loosens up nicely","Has its pros and cons. These shoes are solid. A durable upper. However, limited suitability for bigger bodies. Stiff at first but loosens up nicely",has its pros and cons these shoes are solid a durable upper however limited suitability for bigger bodies stiff at first but loosens up nicely,25,https://runrepeat.com/nike-lebron-witness-8,gen_725016,2026-02-20T06:52:42.000+00:00
Adidas Anthony Edwards 2,gen_159501118,5,positive,Highly recommend,Balanced cushioning and court feel. Great stability. You feel the weight after a long game. Sizing is spot on. Game changer for me.,Highly recommend. Balanced cushioning and court feel. Great stability. You feel the weight after a long game. Sizing is spot on. Game changer for me,highly recommend balanced cushioning and court feel great stability you feel the weight after a long game sizing is spot on game changer for me,25,https://runrepeat.com/adidas-anthony-edwards-2,gen_841885,2024-12-19T06:52:42.000+00:00
Adidas Anthony Edwards 2,gen_712633282,5,positive,Solid performance shoe,Tried these on a whim and they're now my go-to. Improved energy return. Strong power transfer. Thin on cushioning. Super secure fit. Highly recommend.,Solid performance shoe. Tried these on a whim and they're now my go-to. Improved energy return. Strong power transfer. Thin on cushioning. Super secure fit. Highly recommend,solid performance shoe tried these on a whim and they're now my go to improved energy return strong power transfer thin on cushioning super secure fit highly recommend,28,https://runrepeat.com/adidas-anthony-edwards-2,gen_841885,2025-04-13T06:52:42.000+00:00
Adidas Anthony Edwards 2,gen_90000492,5,positive,strong power transfer,My kid loves these shoes. And excellent durability. Balanced cushioning and court feel. Could be lighter. Ordered my normal size and it fits perfectly. No heel slip whatsoever.,strong power transfer. My kid loves these shoes. And excellent durability. Balanced cushioning and court feel. Could be lighter. Ordered my normal size and it fits perfectly. No heel slip whatsoever,strong power transfer my kid loves these shoes and excellent durability balanced cushioning and court feel could be lighter ordered my normal size and it fits perfectly no heel slip whatsoever,31,https://runrepeat.com/adidas-anthony-edwards-2,gen_841885,2025-06-20T06:52:42.000+00:00
Adidas Anthony Edwards 2,gen_51111280,5,positive,Solid performance shoe,Really happy with this purchase. Workable breathability. A dependable medium fit. You feel the weight after a long game. Fits true to size. Stays locked through cuts. Game changer for me.,Solid performance shoe. Really happy with this purchase. Workable breathability. A dependable medium fit. You feel the weight after a long game. Fits true to size. Stays locked through cuts. Game changer for me,solid performance shoe really happy with this purchase workable breathability a dependable medium fit you feel the weight after a long game fits true to size stays locked through cuts game changer for me,34,https://runrepeat.com/adidas-anthony-edwards-2,gen_841885,2026-02-17T06:52:42.000+00:00
Adidas Anthony Edwards 2,gen_573898440,5,positive,Best on the court,And excellent durability. A dependable medium fit. The grip is phenomenal. Fits true to size. Lockdown is excellent. Would buy again.,Best on the court. And excellent durability. A dependable medium fit. The grip is phenomenal. Fits true to size. Lockdown is excellent. Would buy again,best on the court and excellent durability a dependable medium fit the grip is phenomenal fits true to size lockdown is excellent would buy again,25,https://runrepeat.com/adidas-anthony-edwards-2,gen_841885,2024-06-22T06:52:42.000+00:00
Adidas Anthony Edwards 2,gen_7670910,5,positive,Best on the court,Strong power transfer. Great stability. You feel the weight after a long game. Would buy again.,Best on the court. Strong power transfer. Great stability. You feel the weight after a long game. Would buy again,best on the court strong power transfer great stability you feel the weight after a long game would buy again,20,https://runrepeat.com/adidas-anthony-edwards-2,gen_841885,2024-12-08T06:52:42.000+00:00
Adidas Anthony Edwards 2,gen_491841751,4,positive,Great basketball shoe,Great stability. Workable breathability. Could be lighter. Fits true to size.,Great basketball shoe. Great stability. Workable breathability. Could be lighter. Fits true to size,great basketball shoe great stability workable breathability could be lighter fits true to size,14,https://runrepeat.com/adidas-anthony-edwards-2,gen_841885,2026-01-13T06:52:42.000+00:00
Adidas Anthony Edwards 2,gen_672734299,5,positive,Best on the court,Really happy with this purchase. Improved energy return. A dependable medium fit. Runs a little heavy. Foot doesn't move at all. Game changer for me.,Best on the court. Really happy with this purchase. Improved energy return. A dependable medium fit. Runs a little heavy. Foot doesn't move at all. Game changer for me,best on the court really happy with this purchase improved energy return a dependable medium fit runs a little heavy foot doesn't move at all game changer for me,29,https://runrepeat.com/adidas-anthony-edwards-2,gen_841885,2025-05-25T06:52:42.000+00:00
Adidas Anthony Edwards 2,gen_18624388,5,positive,Worth it,Just finished my third week in these. And excellent durability. Improved energy return. Runs a little heavy. Fits true to size. Foot doesn't move at all.,Worth it. Just finished my third week in these. And excellent durability. Improved energy return. Runs a little heavy. Fits true to size. Foot doesn't move at all,worth it just finished my third week in these and excellent durability improved energy return runs a little heavy fits true to size foot doesn't move at all,28,https://runrepeat.com/adidas-anthony-edwards-2,gen_841885,2025-11-01T06:52:42.000+00:00
Adidas Anthony Edwards 2,gen_922902154,5,positive,Love these shoes,I own about 30 pairs of basketball shoes and Strong power transfer. Improved energy return. Great grip on the court. Ordered my normal size and it fits perfectly.,Love these shoes. I own about 30 pairs of basketball shoes and Strong power transfer. Improved energy return. Great grip on the court. Ordered my normal size and it fits perfectly,love these shoes i own about 30 pairs of basketball shoes and strong power transfer improved energy return great grip on the court ordered my normal size and it fits perfectly,31,https://runrepeat.com/adidas-anthony-edwards-2,gen_841885,2026-04-06T06:52:42.000+00:00
Adidas Anthony Edwards 2,gen_659154514,3,neutral,Mixed feelings,"I play pickup 3x a week and Improved energy return. However, and poor streetball suitability. Stiff at first but loosens up nicely","Mixed feelings. I play pickup 3x a week and Improved energy return. However, and poor streetball suitability. Stiff at first but loosens up nicely",mixed feelings i play pickup 3x a week and improved energy return however and poor streetball suitability stiff at first but loosens up nicely,24,https://runrepeat.com/adidas-anthony-edwards-2,gen_841885,2025-02-20T06:52:42.000+00:00
Adidas Anthony Edwards 2,gen_544406482,5,positive,workable breathability,Bought these for the season and have no regrets. Strong power transfer. A dependable medium fit. A bit firm underfoot. Fits true to size. Would buy again.,workable breathability. Bought these for the season and have no regrets. Strong power transfer. A dependable medium fit. A bit firm underfoot. Fits true to size. Would buy again,workable breathability bought these for the season and have no regrets strong power transfer a dependable medium fit a bit firm underfoot fits true to size would buy again,29,https://runrepeat.com/adidas-anthony-edwards-2,gen_841885,2024-11-27T06:52:42.000+00:00
Adidas Anthony Edwards 2,gen_978388476,5,positive,Great basketball shoe,Bought these for my son and Strong power transfer. Great stability. Locks in on hardwood. Ordered my normal size and it fits perfectly.,Great basketball shoe. Bought these for my son and Strong power transfer. Great stability. Locks in on hardwood. Ordered my normal size and it fits perfectly,great basketball shoe bought these for my son and strong power transfer great stability locks in on hardwood ordered my normal size and it fits perfectly,26,https://runrepeat.com/adidas-anthony-edwards-2,gen_841885,2024-10-17T06:52:42.000+00:00
Adidas Anthony Edwards 2,gen_513210020,5,positive,Highly recommend,Balanced cushioning and court feel. Improved energy return. Locks in on hardwood. Fits true to size.,Highly recommend. Balanced cushioning and court feel. Improved energy return. Locks in on hardwood. Fits true to size,highly recommend balanced cushioning and court feel improved energy return locks in on hardwood fits true to size,18,https://runrepeat.com/adidas-anthony-edwards-2,gen_841885,2024-12-23T06:52:42.000+00:00
Adidas Anthony Edwards 2,gen_866600119,5,positive,Highly recommend,Game-tested these for about 10 sessions. Balanced cushioning and court feel. Great stability. A bit firm underfoot. Ordered my normal size and it fits perfectly.,Highly recommend. Game-tested these for about 10 sessions. Balanced cushioning and court feel. Great stability. A bit firm underfoot. Ordered my normal size and it fits perfectly,highly recommend game tested these for about 10 sessions balanced cushioning and court feel great stability a bit firm underfoot ordered my normal size and it fits perfectly,28,https://runrepeat.com/adidas-anthony-edwards-2,gen_841885,2026-03-09T06:52:42.000+00:00
Adidas Anthony Edwards 2,gen_272924587,5,positive,Worth it,These shoes are solid. A dependable medium fit. Strong power transfer. Traction is elite. Fits true to size. One of my favorite basketball shoes.,Worth it. These shoes are solid. A dependable medium fit. Strong power transfer. Traction is elite. Fits true to size. One of my favorite basketball shoes,worth it these shoes are solid a dependable medium fit strong power transfer traction is elite fits true to size one of my favorite basketball shoes,26,https://runrepeat.com/adidas-anthony-edwards-2,gen_841885,2025-02-17T06:52:42.000+00:00
Adidas Anthony Edwards 2,gen_733781322,5,positive,Worth it,Bought these for my son and Balanced cushioning and court feel. Great stability. Traction is elite. Sizing is spot on. Would buy again.,Worth it. Bought these for my son and Balanced cushioning and court feel. Great stability. Traction is elite. Sizing is spot on. Would buy again,worth it bought these for my son and balanced cushioning and court feel great stability traction is elite sizing is spot on would buy again,25,https://runrepeat.com/adidas-anthony-edwards-2,gen_841885,2026-02-06T06:52:42.000+00:00
Adidas Anthony Edwards 2,gen_480819962,5,positive,Best on the court,As a coach I've seen a lot of shoes and Great stability. And excellent durability. Runs a little heavy. Sizing is spot on. No heel slip whatsoever.,Best on the court. As a coach I've seen a lot of shoes and Great stability. And excellent durability. Runs a little heavy. Sizing is spot on. No heel slip whatsoever,best on the court as a coach i've seen a lot of shoes and great stability and excellent durability runs a little heavy sizing is spot on no heel slip whatsoever,31,https://runrepeat.com/adidas-anthony-edwards-2,gen_841885,2024-07-14T06:52:42.000+00:00
Adidas Anthony Edwards 2,gen_815664630,5,positive,Love these shoes,"As a competitive player, Workable breathability. Strong power transfer. The grip is phenomenal. Fits true to size. Would buy again.","Love these shoes. As a competitive player, Workable breathability. Strong power transfer. The grip is phenomenal. Fits true to size. Would buy again",love these shoes as a competitive player workable breathability strong power transfer the grip is phenomenal fits true to size would buy again,23,https://runrepeat.com/adidas-anthony-edwards-2,gen_841885,2025-05-06T06:52:42.000+00:00
Adidas Anthony Edwards 2,gen_531116682,4,positive,Love these shoes,"Compared to my other pairs, Strong power transfer. Great stability. Runs a little heavy. Best shoe I've played in this year.","Love these shoes. Compared to my other pairs, Strong power transfer. Great stability. Runs a little heavy. Best shoe I've played in this year",love these shoes compared to my other pairs strong power transfer great stability runs a little heavy best shoe i've played in this year,24,https://runrepeat.com/adidas-anthony-edwards-2,gen_841885,2024-12-08T06:52:42.000+00:00
Adidas D.O.N. Issue #5,gen_341999361,5,positive,Solid performance shoe,Bought these after my old pair died. Great grip. Quickness. Super lightweight. Sizing is spot on. Lockdown is excellent. One of my favorite basketball shoes.,Solid performance shoe. Bought these after my old pair died. Great grip. Quickness. Super lightweight. Sizing is spot on. Lockdown is excellent. One of my favorite basketball shoes,solid performance shoe bought these after my old pair died great grip quickness super lightweight sizing is spot on lockdown is excellent one of my favorite basketball shoes,28,https://runrepeat.com/adidas-don-issue-5,gen_310220,2025-11-08T06:52:42.000+00:00
Adidas D.O.N. Issue #5,gen_468207639,4,positive,Solid performance shoe,Tried these on a whim and they're now my go-to. Quickness. Strong containment and stability. Doesn't slow you down. Sizing is spot on.,Solid performance shoe. Tried these on a whim and they're now my go-to. Quickness. Strong containment and stability. Doesn't slow you down. Sizing is spot on,solid performance shoe tried these on a whim and they're now my go to quickness strong containment and stability doesn't slow you down sizing is spot on,27,https://runrepeat.com/adidas-don-issue-5,gen_310220,2026-04-21T06:52:42.000+00:00
Adidas D.O.N. Issue #5,gen_761390569,4,positive,Great basketball shoe,These shoes are solid. Adaptability. Quickness. Feels almost weightless on foot. Would buy again.,Great basketball shoe. These shoes are solid. Adaptability. Quickness. Feels almost weightless on foot. Would buy again,great basketball shoe these shoes are solid adaptability quickness feels almost weightless on foot would buy again,17,https://runrepeat.com/adidas-don-issue-5,gen_310220,2024-05-21T06:52:42.000+00:00
Adidas D.O.N. Issue #5,gen_621704319,5,positive,Best on the court,Game-tested these for about 10 sessions. Great grip. And an affordable price. Feels almost weightless on foot. Ordered my normal size and it fits perfectly. Super secure fit. Best shoe I've played in this year.,Best on the court. Game-tested these for about 10 sessions. Great grip. And an affordable price. Feels almost weightless on foot. Ordered my normal size and it fits perfectly. Super secure fit. Best shoe I've played in this year,best on the court game tested these for about 10 sessions great grip and an affordable price feels almost weightless on foot ordered my normal size and it fits perfectly super secure fit best shoe i've played in this year,40,https://runrepeat.com/adidas-don-issue-5,gen_310220,2024-05-01T06:52:42.000+00:00
Adidas D.O.N. Issue #5,gen_635977432,5,positive,Best on the court,Been playing for 15 years and Strong containment and stability. Smooth transitions. Super lightweight.,Best on the court. Been playing for 15 years and Strong containment and stability. Smooth transitions. Super lightweight,best on the court been playing for 15 years and strong containment and stability smooth transitions super lightweight,18,https://runrepeat.com/adidas-don-issue-5,gen_310220,2024-05-03T06:52:42.000+00:00
Adidas D.O.N. Issue #5,gen_251117019,5,positive,strong containment and stability,Been playing for 15 years and Smooth transitions. Quickness. Feels almost weightless on foot. Sizing is spot on. No heel slip whatsoever. Highly recommend.,strong containment and stability. Been playing for 15 years and Smooth transitions. Quickness. Feels almost weightless on foot. Sizing is spot on. No heel slip whatsoever. Highly recommend,strong containment and stability been playing for 15 years and smooth transitions quickness feels almost weightless on foot sizing is spot on no heel slip whatsoever highly recommend,28,https://runrepeat.com/adidas-don-issue-5,gen_310220,2024-12-27T06:52:42.000+00:00
Adidas D.O.N. Issue #5,gen_417118634,5,positive,Best on the court,Game-tested these for about 10 sessions. And an affordable price. Great grip. Super lightweight. Would buy again.,Best on the court. Game-tested these for about 10 sessions. And an affordable price. Great grip. Super lightweight. Would buy again,best on the court game tested these for about 10 sessions and an affordable price great grip super lightweight would buy again,22,https://runrepeat.com/adidas-don-issue-5,gen_310220,2025-07-01T06:52:42.000+00:00
Adidas D.O.N. Issue #5,gen_741955152,4,positive,Great basketball shoe,I play D3 ball and Strong containment and stability. Quickness. Super lightweight.,Great basketball shoe. I play D3 ball and Strong containment and stability. Quickness. Super lightweight,great basketball shoe i play d3 ball and strong containment and stability quickness super lightweight,15,https://runrepeat.com/adidas-don-issue-5,gen_310220,2025-06-26T06:52:42.000+00:00
